video_id,Influencer/Mainstream,neg,neu,pos,compound,emo_anger,emo_anticipation,emo_disgust,emo_fear,emo_joy,emo_sadness,emo_surprise,emo_trust,emo_shannon_norm,emo_gini_simpson
iMu1eVmuKHw,2.0,0.066,0.858,0.077,0.5563,0.1111111111111111,0.18518518518518517,0.018518518518518517,0.24074074074074073,0.16666666666666666,0.07407407407407407,0.07407407407407407,0.12962962962962962,0.9243724898790648,0.8395061728395061
jAvZSGUCWjg,1.0,0.039,0.828,0.133,0.9993,0.08463949843260188,0.1536050156739812,0.01567398119122257,0.2727272727272727,0.11598746081504702,0.06583072100313479,0.04075235109717868,0.2507836990595611,0.8764448797536155,0.8122758227611757
kH-HqBykG-g,1.0,0.013666666666666667,0.9029166666666667,0.08341666666666665,0.212075,0.036111111111111115,0.07638888888888888,0.019444444444444445,0.06666666666666667,0.10972222222222222,0.022222222222222223,0.059722222222222225,0.10972222222222222,0.34146950561850714,0.3658333333333333
ldAHIk1ulfs,1.0,0.007,0.841,0.152,0.9882,0.0,0.125,0.0,0.25,0.125,0.125,0.0625,0.3125,0.7997991567825665,0.7890625
mEBU0QkhYNI,2.0,0.03728205128205128,0.8519358974358974,0.11079487179487178,0.1478474358974359,0.04663207163207163,0.11897639397639398,0.004843304843304843,0.1324074074074074,0.09556369556369557,0.05017297517297517,0.03198005698005698,0.26301383801383804,0.27025434435315515,0.3275603555762286
mNWdPTp9mX4,3.0,0.147,0.789,0.064,-0.9318,0.02564102564102564,0.1794871794871795,0.05128205128205128,0.15384615384615385,0.1282051282051282,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.927912812675124,0.8415516107823799
mOGb9CKrS0g,3.0,0.189,0.769,0.043,-0.9345,0.15,0.0,0.15,0.35,0.0,0.25,0.0,0.1,0.7277943660763379,0.76
nKTwz9mdsFw,1.0,0.036,0.765,0.198,0.9994,0.15217391304347827,0.11956521739130435,0.021739130434782608,0.18478260869565216,0.13043478260869565,0.06521739130434782,0.043478260869565216,0.2826086956521739,0.9006643378895779,0.824905482041588
nziePav5OMg,1.0,0.03636290322580645,0.8913064516129032,0.07235483870967742,0.07675483870967742,0.01888120839733743,0.10102406554019457,0.027617767537122376,0.18653993855606757,0.045628520225294414,0.0592357910906298,0.02975550435227855,0.16841397849462364,0.2231147975812313,0.27115764107315565
oNZ-YNHw87k,1.0,0.177,0.693,0.131,-0.8374,0.20454545454545456,0.13636363636363635,0.022727272727272728,0.1590909090909091,0.1590909090909091,0.045454545454545456,0.13636363636363635,0.13636363636363635,0.9382831233732803,0.8491735537190083
oRdLvp6H3CU,2.0,0.008652173913043478,0.9214130434782608,0.06991304347826087,0.17531739130434784,0.021437198067632852,0.1095583160800552,0.008756038647342996,0.20488267770876464,0.08251380262249827,0.02506038647342995,0.03140096618357488,0.21204278812974464,0.2714075017307503,0.32538689791536585
pTuocnl7hSE,3.0,0.099,0.848,0.053,-0.71,0.14,0.22,0.0,0.04,0.16,0.02,0.12,0.3,0.8291629552724535,0.8
q5dy-NtVeF0,1.0,0.034243902439024386,0.9015121951219514,0.06424999999999999,0.07355914634146342,0.04809752271110751,0.08098068542977788,0.031462424258794086,0.1865113690588733,0.04149290080940677,0.0737949495358741,0.05789064680513915,0.1748914526105394,0.23103882623461938,0.262205675669725
qF4GepJrT9Y,1.0,0.121,0.741,0.138,0.9867,0.1343669250645995,0.13953488372093023,0.041343669250646,0.15503875968992248,0.12919896640826872,0.13953488372093023,0.09819121447028424,0.16279069767441862,0.9751753610114534,0.8644245471359226
rfp_5g7yrTs,1.0,0.019,0.887,0.094,0.9513,0.09090909090909091,0.13636363636363635,0.0,0.36363636363636365,0.13636363636363635,0.0,0.13636363636363635,0.13636363636363635,0.8043628121419194,0.7851239669421488
wZDE-SWZAuE,1.0,0.115,0.766,0.119,-0.39,0.08702531645569621,0.1661392405063291,0.0490506329113924,0.21518987341772153,0.07753164556962025,0.07753164556962025,0.060126582278481014,0.2674050632911392,0.9172639252380036,0.8289687149495273
wkV8vXoiGzc,3.0,0.0,0.907,0.093,0.6369,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.5555555555555556,0.626654982909037,0.6419753086419753
xaXCTeDF_aY,1.0,0.04678378378378378,0.895,0.058270270270270264,0.0067891891891891905,0.14227896727896727,0.16391423891423892,0.008408408408408409,0.2937278187278187,0.08394563394563394,0.05151222651222651,0.03702371202371202,0.1381079131079131,0.37693414999723035,0.43465098004059044
xzNkKONrwRU,1.0,0.038,0.952,0.01,-0.5605,0.10256410256410256,0.07692307692307693,0.1794871794871795,0.20512820512820512,0.07692307692307693,0.07692307692307693,0.05128205128205128,0.23076923076923078,0.9374804663397714,0.8415516107823799
z-JE8JfrEBo,1.0,0.02,0.916,0.065,0.5267,0.046511627906976744,0.06976744186046512,0.0,0.11627906976744186,0.3488372093023256,0.32558139534883723,0.06976744186046512,0.023255813953488372,0.7620437296937382,0.7463493780421849
zCRF3PoItD8,1.0,0.057,0.807,0.136,0.9169,0.06060606060606061,0.24242424242424243,0.0,0.0,0.24242424242424243,0.0,0.15151515151515152,0.30303030303030304,0.723596813288066,0.7640036730945822
zIbNJCSCEjk,1.0,0.042032258064516125,0.8472516129032259,0.11074193548387096,0.11874451612903227,0.04576036866359447,0.13923195084485407,0.007211981566820277,0.09123655913978494,0.06730414746543778,0.03519201228878648,0.04845622119815668,0.12689708141321043,0.2520722111780508,0.2746938775510204
zcIjkN9wM0U,3.0,0.041,0.841,0.118,0.9911,0.11290322580645161,0.14516129032258066,0.016129032258064516,0.1935483870967742,0.16129032258064516,0.08064516129032258,0.04838709677419355,0.24193548387096775,0.9127561500448745,0.8350676378772113
